date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:06:09	98988/98988	---MCZ	200	added ('OK')	text/css	etag:W/%2251b4736209bda2dd1990d636eda66fae%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732162/assets/styles.css?17429161557402072	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732162/assets/stylese9da.css	(from https://www.beladivine.com/programs)
16:06:09	1775/1775	---MCZ	200	added ('OK')	text/css	etag:W/%2218ef3d49eaeef37d9fa15c2516857f21%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732162/assets/slick.css?17429161557402072	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732162/assets/slicke9da.css	(from https://www.beladivine.com/programs)
16:06:09	24985/24985	---MCZ	200	added ('OK')	text/css	etag:W/%229a1c88bd990a50e259e28b1b7d35b779%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732162/assets/overrides.css?17429161557402072	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732162/assets/overridese9da.css	(from https://www.beladivine.com/programs)
16:06:09	0/-1	---M--	302	error ('')			https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/0c0dd0-6583-2ee-c42e-2574772425c5_switzer-light.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/0c0dd0-6583-2ee-c42e-2574772425c5_switzer-light.75.delayed	(from https://www.beladivine.com/programs)
16:06:09	0/-1	---M--	302	error ('')			https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/64c7f1f-1c8d-8f4e-750-12618fbbbf3a_saoldisplay-lightItalic.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/64c7f1f-1c8d-8f4e-750-12618fbbbf3a_saoldisplay-lightItalic.76.delayed	(from https://www.beladivine.com/programs)
16:06:09	230/230	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:16%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/ac0cfbd-c71c-eb30-4e44-c17a5706a3c_termina-medium.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/ac0cfbd-c71c-eb30-4e44-c17a5706a3c_termina-medium.77.delayed	(from https://www.beladivine.com/programs)
16:06:10	234/234	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:16%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/62f8700-0e5a-5880-8f10-811243f213_commuterssans-light.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/62f8700-0e5a-5880-8f10-811243f213_commuterssans-light.woff2	(from https://www.beladivine.com/programs)
16:06:10	237/237	---MC-	302	error ('Found')	text/html	date:Sat,%2003%20May%202025%2019:06:16%20GMT	https://www.beladivine.com/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/2ca47f-7114-4704-487f-aec1db1811d2_commuterssans-regular.woff2	C:/Meus%20Sites/ProjetopilotoNikshmi/resource_redirect/downloads/file-uploads/sites/179807/themes/2159628696/downloads/2ca47f-7114-4704-487f-aec1db1811d2_commuterssans-regular.woff2	(from https://www.beladivine.com/programs)
16:06:10	2098/2098	---MCZ	200	added ('OK')	text/css	etag:W/%22168b5bca2fa15f9c6b475d263997aa05%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732162/assets/template-font.css?17429161557402072	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732162/assets/template-fonte9da.css	(from https://www.beladivine.com/programs)
16:06:10	103090/103090	---M--	200	added ('OK')	image/png	etag:%224ef82e5917a4a4370b654fc70de01e91-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/ec71f16-176-10bf-f64-a3ac640408a_1a7c001d-535b-4f36-98ed-8209b35cd688.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/ec71f16-176-10bf-f64-a3ac640408a_1a7c001d-535b-4f36-98ed-8209b35cd688.png	(from https://www.beladivine.com/programs)
16:06:10	153564/153564	---M--	200	added ('OK')	image/jpeg	etag:%22d72072960a235caa96f78d423db399ad-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/07bad3-b216-6f17-4b44-f8ae8deb3187_offering_1.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/07bad3-b216-6f17-4b44-f8ae8deb3187_offering_1.jpg	(from https://www.beladivine.com/programs)
16:06:11	90860/90860	---M--	200	added ('OK')	image/jpeg	etag:%22dc1ea713b315215027da9f7d11be17b2-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/517bf6-3770-ceaf-a728-ab0f110b2bc_offering_1m.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/517bf6-3770-ceaf-a728-ab0f110b2bc_offering_1m.jpg	(from https://www.beladivine.com/programs)
16:06:11	1758791/1758791	---M--	200	added ('OK')	image/png	etag:%2295fe984cfc7dd037178e74efe80311fb-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/dbe7d-b3e-a35b-5e4-40c1e11fcaa_5.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/dbe7d-b3e-a35b-5e4-40c1e11fcaa_5.png	(from https://www.beladivine.com/programs)
16:06:11	324049/324049	---M--	200	added ('OK')	image/jpeg	etag:%22bbfc88ec3b78cb0a67d96425a84e931e-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/ca7f62a-70d7-fee0-7f73-05d025ce24e3_df8ddbdf-596a-46d8-8847-9b35ae9cc44e.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/ca7f62a-70d7-fee0-7f73-05d025ce24e3_df8ddbdf-596a-46d8-8847-9b35ae9cc44e.jpg	(from https://www.beladivine.com/programs)
16:06:12	98750/98750	---M--	200	added ('OK')	image/jpeg	etag:%22f99ea5834147e4474b6ac33ff1f45cbb-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/d63a3c-7b76-3af4-bfbb-3e8c71e6b76_5fb794c4-99f1-46fb-97bb-ebb6e6fdf931.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/d63a3c-7b76-3af4-bfbb-3e8c71e6b76_5fb794c4-99f1-46fb-97bb-ebb6e6fdf931.jpg	(from https://www.beladivine.com/programs)
16:06:12	98750/98750	---M--	200	added ('OK')	image/jpeg	etag:%22f99ea5834147e4474b6ac33ff1f45cbb-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/0b48227-7ca-f326-a15d-aa02f426810_5fb794c4-99f1-46fb-97bb-ebb6e6fdf931.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/0b48227-7ca-f326-a15d-aa02f426810_5fb794c4-99f1-46fb-97bb-ebb6e6fdf931.jpg	(from https://www.beladivine.com/programs)
16:06:12	1968397/1968397	---M--	200	added ('OK')	image/jpeg	etag:%2264b34e374bb2e9f784350d97e1a76904-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/0364ce-67ec-c8b4-aba-345ea7e02db_25EDBAE9-819F-46C5-8387-C517804E9322_1_201_a.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/0364ce-67ec-c8b4-aba-345ea7e02db_25EDBAE9-819F-46C5-8387-C517804E9322_1_201_a.jpg	(from https://www.beladivine.com/programs)
16:06:13	1971285/1971285	---M--	200	added ('OK')	image/jpeg	etag:%228c562bd188759ff4515ee3b087e89ae6-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/cf8c47-6efe-44dd-261b-ac0c212877ac_8d179a7b-9542-45b9-ba49-240d19ab642e.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/cf8c47-6efe-44dd-261b-ac0c212877ac_8d179a7b-9542-45b9-ba49-240d19ab642e.jpg	(from https://www.beladivine.com/programs)
16:06:13	286022/286022	---M--	200	added ('OK')	image/jpeg	etag:%22c439a8770dc94ec0456165085ea3f054-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/c6a4a4-e027-e7bb-aed4-fd0ec6b53d67_Screenshot-2024-12-09-at-7.08.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/c6a4a4-e027-e7bb-aed4-fd0ec6b53d67_Screenshot-2024-12-09-at-7.08.jpg	(from https://www.beladivine.com/programs)
16:06:13	1240838/1240838	---M--	200	added ('OK')	image/png	etag:%22dba578c861fff0273eec0a9c26a9f4b1-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/341c62e-fd8-4f6e-d72b-605cd56b48bf_Screenshot_2024-12-09_at_7.07.29_PM.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/341c62e-fd8-4f6e-d72b-605cd56b48bf_Screenshot_2024-12-09_at_7.07.29_PM.png	(from https://www.beladivine.com/programs)
16:06:13	893108/893108	---M--	200	added ('OK')	image/png	etag:%2224ae0791877b7c49545d5c596184ccf3-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/31dbfe-c51b-cf4f-82d2-2ec44578ae1_Screenshot_2024-12-09_at_7.31.24_PM.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/31dbfe-c51b-cf4f-82d2-2ec44578ae1_Screenshot_2024-12-09_at_7.31.24_PM.png	(from https://www.beladivine.com/programs)
16:06:13	114845/114845	---M--	200	added ('OK')	image/jpeg	etag:%22ead652dc05c8bf74097ad56d031dfffe-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/f526a7-868-3fce-ac74-2fc3714822_3d2c8975-3bc2-4bbd-8e85-8b99ee9241e0.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/f526a7-868-3fce-ac74-2fc3714822_3d2c8975-3bc2-4bbd-8e85-8b99ee9241e0.jpg	(from https://www.beladivine.com/programs)
16:06:14	1461823/1461823	---M--	200	added ('OK')	image/jpeg	etag:%22da207624e24d9459d470995e7dad257b-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/c058e-587c-5b15-3283-8fa7fb44f313_e04a5b0b-f651-4a0c-92ad-6575243bdfa4.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/c058e-587c-5b15-3283-8fa7fb44f313_e04a5b0b-f651-4a0c-92ad-6575243bdfa4.jpg	(from https://www.beladivine.com/programs)
16:06:14	129811/129811	---M--	200	added ('OK')	image/jpeg	etag:%22324e489e063dfe99a9cd77ce1983a15b-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/4777de2-8ba-c04e-4b5c-412a4a8ceb1_ff915b78-273d-43ae-8974-b7af1f1781b3.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/4777de2-8ba-c04e-4b5c-412a4a8ceb1_ff915b78-273d-43ae-8974-b7af1f1781b3.jpg	(from https://www.beladivine.com/programs)
16:06:14	217114/217114	---M--	200	added ('OK')	image/jpeg	etag:%22b780d352d54174d1d1b5f2d555c11226-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/11ea4e6-efce-e082-5e2f-c7dfc44adbf_ddfc1adb-2069-4614-8568-c8cd1ef329e4.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/11ea4e6-efce-e082-5e2f-c7dfc44adbf_ddfc1adb-2069-4614-8568-c8cd1ef329e4.jpg	(from https://www.beladivine.com/programs)
16:06:14	102049/102049	---M--	200	added ('OK')	image/jpeg	etag:%223647e437a4f9b2de502a71c2252dba3b-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/17ea446-583c-404d-f83c-b4527a6b27e0_61ea09f5-a6bb-4ec8-be0f-cd35c88b6e46.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2159628631/settings_images/17ea446-583c-404d-f83c-b4527a6b27e0_61ea09f5-a6bb-4ec8-be0f-cd35c88b6e46.jpg	(from https://www.beladivine.com/programs)
16:06:15	12072/12072	---M--	200	added ('OK')	image/png	etag:%229b55dc04dc25220995c667b9033e6a28%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732162/assets/placeholder.png?17429161557402072	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732162/assets/placeholdere9da.png	(from https://www.beladivine.com/programs)
16:06:15	1218893/1218893	---MCZ	200	added ('OK')	text/javascript	etag:W/%22e16255ab43aeea2c4118cd344ae7f07a%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732162/assets/scripts.js?17429161557402072	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732162/assets/scriptse9da.js	(from https://www.beladivine.com/programs)
16:06:15	42862/42862	---MCZ	200	added ('OK')	text/javascript	etag:W/%22efe2dc57bf7b73137e9642e586ee272b%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732162/assets/slick.min.js?17429161557402072	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732162/assets/slick.mine9da.js	(from https://www.beladivine.com/programs)
16:06:16	11139/11139	---MCZ	200	added ('OK')	text/javascript	etag:W/%22f9bd518c9fd4d49c110a5d6dff693906%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2159732162/assets/overrides.js?17429161557402072	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2159732162/assets/overridese9da.js	(from https://www.beladivine.com/programs)
16:06:16	70123/70123	---M--	200	added ('OK')	image/jpeg	etag:%2204f60cfd7b3a5ff661151c10465f5d5a-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/sites/145796/images/ebe15d0-cabf-ffb-c50f-84fa3adada72_goldcresenteye.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/sites/145796/images/ebe15d0-cabf-ffb-c50f-84fa3adada72_goldcresenteye.jpg	(from https://www.beladivine.com/icft-2025)
16:06:16	59344/59344	---MCZ	200	added ('OK')	text/css	etag:W/%22c4af24ce595437830af0a401897698b2%22	https://use.fontawesome.com/releases/v5.15.2/css/all.css	C:/Meus%20Sites/ProjetopilotoNikshmi/releases/v5.15.2/css/all.css	(from https://www.beladivine.com/icft-2025)
16:06:16	2590/2590	---M--	200	added ('OK')	image/png	etag:%2285a57893568f2d7a3537cec5830f6ec5-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/1ecfef7-4a3a-e87-54ff-6f512048a873_DALL_E_2024-01-15_10.29.14_-_Create_a_lifelike_image_in_a_vertical_orientation_sized_1080_x_1920_of_a_woman_sitting_in_a_meditative_pose_with_a_golden_light_behind_her_creating.png?v=2	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/1ecfef7-4a3a-e87-54ff-6f512048a873_DALL_E_2024-01-15_10.29.14_-_Create_a_lifelike_image_in_a_vertical_orientation_sized_1080	(from https://www.beladivine.com/icft-2025)
16:06:17	119359/119359	---MCZ	200	added ('OK')	text/css	etag:W/%2285c46fe3c2c84ffcfa4fa88c49c70cb5%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2160656063/assets/styles.css?1743194034910362	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2160656063/assets/styles6593.css	(from https://www.beladivine.com/icft-2025)
16:06:17	19/19	---MCZ	200	added ('OK')	text/css	etag:W/%229620106017b5ef6ab9ee9eda3d1ee1b0%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2160656063/assets/overrides.css?1743194034910362	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2160656063/assets/overrides6593.css	(from https://www.beladivine.com/icft-2025)
16:06:17	417/417	---M--	200	added ('OK')	image/png	etag:%229c3ff28a94615a4640885d3a59f76391%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/themes/2160656063/assets/logo.png?1743194034910362	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/themes/2160656063/assets/logo6593.png	(from https://www.beladivine.com/icft-2025)
16:06:20	22964/22964	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2019:06:26%20GMT	https://www.beladivine.com/email-list	C:/Meus%20Sites/ProjetopilotoNikshmi/email-list.html	(from https://www.beladivine.com/icft-2025)
16:06:21	37174/37174	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2019:06:27%20GMT	https://www.beladivine.com/terms-conditions	C:/Meus%20Sites/ProjetopilotoNikshmi/terms-conditions.html	(from https://www.beladivine.com/icft-2025)
16:06:21	9338/9338	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2003%20May%202025%2019:06:28%20GMT	https://www.beladivine.com/contact	C:/Meus%20Sites/ProjetopilotoNikshmi/contact	(from https://www.beladivine.com/icft-2025)
16:06:21	4541/4541	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2003%20May%202025%2019:06:28%20GMT	https://www.beladivine.com/login	C:/Meus%20Sites/ProjetopilotoNikshmi/login	(from https://www.beladivine.com/icft-2025)
16:06:22	4541/4541	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2003%20May%202025%2019:06:28%20GMT	https://www.beladivine.com/offers/Ywhjuf8k/checkout?coupon_code=HEAL	C:/Meus%20Sites/ProjetopilotoNikshmi/offers/Ywhjuf8k/checkout5b42	(from https://www.beladivine.com/icft-2025)
16:06:22	703198/703198	---M--	200	added ('OK')	image/png	etag:%22677813b7394c06fb7c9835ee68f13685-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/b20e4d0-5-73-d80-8c5864f86d4_bela_h.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/b20e4d0-5-73-d80-8c5864f86d4_bela_h.png	(from https://www.beladivine.com/icft-2025)
16:06:22	1268793/1268793	---M--	200	added ('OK')	image/png	etag:%22916b92b85c61b06df31b1ed0cf62d979-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/125672d-283-7dba-7766-2f75ab41a0bc_bela_h.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/125672d-283-7dba-7766-2f75ab41a0bc_bela_h.png	(from https://www.beladivine.com/icft-2025)
16:06:22	1202874/1202874	---M--	200	added ('OK')	image/png	etag:%22991118fcd264637d8a06f31c64c27a20-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/b7b5dc7-e21-6c42-f4b1-6bf862adc7f_bela_gold_4.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/b7b5dc7-e21-6c42-f4b1-6bf862adc7f_bela_gold_4.png	(from https://www.beladivine.com/icft-2025)
16:06:23	845733/845733	---M--	200	added ('OK')	image/jpeg	etag:%224f8d473e3d5651cfbe091eed383880e0-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/a0b7488-4ba8-816e-1513-ce54084a64_2.B.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/a0b7488-4ba8-816e-1513-ce54084a64_2.B.jpg	(from https://www.beladivine.com/icft-2025)
16:06:23	117878/117878	---M--	200	added ('OK')	image/jpeg	etag:%22b434d1bd12c1be10b3b8ba5ca9a16c9b-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/dfc03b4-7acd-d3a7-0026-26b11724f08_1Hi_beautiful_Large.jpeg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/dfc03b4-7acd-d3a7-0026-26b11724f08_1Hi_beautiful_Large.jpg	(from https://www.beladivine.com/icft-2025)
16:06:23	64188/64188	---M--	200	added ('OK')	image/png	etag:%226d4ae5d5ab4f7bbff8d48c9d4a896d84-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/482d32f-5f6-e323-b565-07bc2c4da03_1.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/482d32f-5f6-e323-b565-07bc2c4da03_1.png	(from https://www.beladivine.com/icft-2025)
16:06:24	25774/25774	---M--	200	added ('OK')	image/png	etag:%222769bc06720d6df1dd420edc9278dc5c-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/5201f0b-1281-bc81-5640-21bf2aef2ed2_2.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/5201f0b-1281-bc81-5640-21bf2aef2ed2_2.png	(from https://www.beladivine.com/icft-2025)
16:06:24	30830/30830	---M--	200	added ('OK')	image/png	etag:%22a03ccc509f9c88e48f5f46de53271e5c-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/f6c57db-032e-3525-051-5331b21a41_3.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/f6c57db-032e-3525-051-5331b21a41_3.png	(from https://www.beladivine.com/icft-2025)
16:06:24	11040/11040	---M--	200	added ('OK')	image/png	etag:%2256725c949cf6db90b7d7b66856064897-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/77dfca0-274d-bb7c-d2d3-2db338e3c4b3_4.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/77dfca0-274d-bb7c-d2d3-2db338e3c4b3_4.png	(from https://www.beladivine.com/icft-2025)
16:06:25	25834/25834	---M--	200	added ('OK')	image/png	etag:%22d7a524e1cec23c609b13fbae23baba66-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/f054a2e-0ff4-8410-a8c-5d22dca51f4_5.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/f054a2e-0ff4-8410-a8c-5d22dca51f4_5.png	(from https://www.beladivine.com/icft-2025)
16:06:25	68570/68570	---M--	200	added ('OK')	image/png	etag:%2259febbe3ea67e0d7b5cbb9c8f731e054-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/b7c3e1-e7c7-8540-148b-cc0545f2df_bela_7.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/b7c3e1-e7c7-8540-148b-cc0545f2df_bela_7.png	(from https://www.beladivine.com/icft-2025)
16:06:25	5166828/5166828	---M--	200	added ('OK')	image/jpeg	etag:%22e38699148c0e7bf2b5ec59e3f2ae28a4-2%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/715a7b6-aa73-ed85-2bf8-50b581f51226_pexels-ollivves-1074505.jpg	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/715a7b6-aa73-ed85-2bf8-50b581f51226_pexels-ollivves-1074505.jpg	(from https://www.beladivine.com/icft-2025)
16:06:25	280365/280365	---M--	200	added ('OK')	image/png	etag:%227f17fca964535bcdc6d7633979b65c29-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/37b476-0052-4418-0c68-f4eac333668_mockup_bela.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/37b476-0052-4418-0c68-f4eac333668_mockup_bela.png	(from https://www.beladivine.com/icft-2025)
16:06:25	1601006/1601006	---M--	200	added ('OK')	image/png	etag:%22607bc5b9ee855bacd1fe79ada9cdc257-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/e72bee-2d52-5ff-ed01-88a4a8e14a03_bela_gold_5.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/e72bee-2d52-5ff-ed01-88a4a8e14a03_bela_gold_5.png	(from https://www.beladivine.com/icft-2025)
16:06:26	11674/11674	---M--	200	added ('OK')	image/png	etag:%22fe2adae70185ed258425060f86ba0df9-1%22	https://kajabi-storefronts-production.kajabi-cdn.com/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/eff51b3-aeaf-dfc-221-c74caa6beef_bela_gold.png	C:/Meus%20Sites/ProjetopilotoNikshmi/kajabi-storefronts-production/file-uploads/themes/2160656063/settings_images/eff51b3-aeaf-dfc-221-c74caa6beef_bela_gold.png	(from https://www.beladivine.com/icft-2025)
